id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
T924,audience-religious,U94,"The service fast institution source discuss. Guy along avoid wear. Little true report phone work available apply.
Gas deep difference not despite represent. Letter a start institution even laugh. Election task want news effort similar.",2023-11-14 13:00:50.115183,,"['#Coding', '#AI', '#MachineLearning']",[],[],"['http://example.com/image3.jpg', 'http://example.com/image2.jpg']","['http://example.com/video2.mp4', 'http://example.com/video3.mp4', 'http://example.com/video1.mp4']",4927,3391,1816,601,10735,original,,['artificial intelligence'],updates,2022-12-18 21:16:38.801198
T925,finally-smile,U94,"Also himself level Democrat its attention however. Hundred teach dog conference stand thousand know.
Knowledge drop party expect stand carry. Life north assume rest community. Even account low say man fly pay.",2023-07-19 13:11:01.026579,7311218411.0,[],[],['http://example.net'],['http://example.com/image2.jpg'],"['http://example.com/video2.mp4', 'http://example.com/video3.mp4', 'http://example.com/video1.mp4']",9497,3569,276,302,13644,replied_to,T4175225041,['science'],review,2023-09-23 16:40:58.446218
T926,impact-current-sing,U94,"Office police say analysis me soon. Suffer mean yourself art government far since common.
Eight employee successful senior yourself. Would smile trouble stage nature rest.
Happy interview role and nearly debate. May action music player sense daughter unit.",2023-03-02 03:34:38.490822,,[],['@user4'],"['http://example.com', 'http://example.net', 'http://example.org']",[],"['http://example.com/video1.mp4', 'http://example.com/video3.mp4']",7483,773,15,802,9073,quoted,T8686779110,['cybersecurity'],announcement,2023-09-29 06:21:23.719886
T927,company-computer,U94,"Face morning factor skin Congress writer. Draw scientist civil do right believe remember. Nor risk city per pretty within.
National this ask now son plant. Toward partner campaign. Act case check major.
Fire artist at check your drug.",2020-10-07 16:06:20.430932,4282623183.0,"['#AI', '#Python', '#Tech']","['@user2', '@user1', '@user4']","['http://example.net', 'http://example.com', 'http://example.org']","['http://example.com/image1.jpg', 'http://example.com/image3.jpg', 'http://example.com/image2.jpg']","['http://example.com/video2.mp4', 'http://example.com/video1.mp4']",3296,4975,891,976,10138,retweeted,T2785740612,"['artificial intelligence', 'science']",interview,2023-09-17 03:01:53.411531
T928,respond-customer,U94,"Third table church region actually condition. Pay budget agreement traditional these opportunity hospital civil.
Environment commercial Congress spend bit somebody.
Leader various smile for manager. Money nice speech wrong I. Issue fly kitchen add various.",2021-02-20 19:51:27.605907,9300776389.0,['#Python'],"['@user2', '@user5']",['http://example.com'],['http://example.com/image2.jpg'],[],3236,224,1815,785,6060,original,,"['science', 'robotics']",interview,2021-05-18 02:42:49.990060
T929,finish-peace-rise,U94,"Owner group tend. Provide treatment task event. Approach stuff pressure east. Off particular save responsibility around.
Continue risk old born financial prove sort. Item event reach tax.
Trade focus hold minute.
Force rock example wait who tree. System also example sit.",2021-11-27 07:31:59.116330,9498792613.0,"['#Python', '#DataScience']","['@user2', '@user4', '@user5']",['http://example.net'],"['http://example.com/image1.jpg', 'http://example.com/image2.jpg']",['http://example.com/video3.mp4'],6710,4045,677,652,12084,replied_to,T4783668330,[],opinion,2020-11-18 01:04:17.013572
T930,many-early-fall,U94,"Hit them painting response history enjoy. Develop degree level special.
Evidence unit which war particular program three. Miss green pass detail same floor top. Bag need somebody general scene close provide. Door should anyone space exist example week.",2021-06-19 12:32:05.512467,7322414535.0,[],['@user2'],['http://example.org'],['http://example.com/image3.jpg'],"['http://example.com/video3.mp4', 'http://example.com/video1.mp4', 'http://example.com/video2.mp4']",9360,2985,27,614,12986,replied_to,T2417704615,"['technology', 'artificial intelligence', 'blockchain']",opinion,2019-11-04 04:24:35.900764
T931,view-and-may,U95,"Bit one vote. Instead enough tax this letter set long. Clearly woman space feeling.
Republican site success rich along everyone agreement. Us speak letter big range piece. Growth suggest general oil.",2023-08-30 11:23:11.616064,,"['#Coding', '#Tech', '#Python']",[],[],['http://example.com/image2.jpg'],['http://example.com/video2.mp4'],3203,2881,837,271,7192,retweeted,T6647250362,[],research,2023-05-29 09:43:18.492111
T932,anyone-name-rule,U95,"Hundred me eye lot. Score guess environmental main edge. Media ago road.
Pattern item step base raise force. Others significant his former quite. Administration southern between relationship worker chance street.
Maybe attack to guess when.",2020-04-10 23:11:04.444199,4866546913.0,"['#Coding', '#MachineLearning', '#DataScience']","['@user3', '@user1']",['http://example.net'],[],"['http://example.com/video2.mp4', 'http://example.com/video3.mp4', 'http://example.com/video1.mp4']",2477,3119,82,677,6355,original,,['artificial intelligence'],opinion,2022-11-19 22:21:26.191759
T933,remain-program-join,U95,"Condition bring option doctor eye.
Success positive find toward size. Case ok suffer audience technology man. Yeah majority line site pay add beyond us.
Role seek alone pattern here. Present score factor father whole.",2022-05-17 20:44:43.314917,,[],['@user3'],[],[],[],8058,2508,1989,87,12642,quoted,T1647278358,['cybersecurity'],opinion,2023-05-14 16:52:48.475573
T934,cold-plan-hotel,U95,"Five agreement matter. Wait woman item professional require whatever no pick. Heavy reflect choice suggest suffer idea real. Scene sport culture face around east.
Drop tough southern. East white final deep until down deal.",2023-06-07 17:23:37.955739,,"['#MachineLearning', '#DataScience', '#Coding']",[],['http://example.org'],['http://example.com/image3.jpg'],"['http://example.com/video2.mp4', 'http://example.com/video3.mp4']",609,732,1919,581,3841,retweeted,T1625395875,"['quantum computing', 'data analysis']",tutorial,2021-05-24 00:48:50.751642
T935,while-high-trade,U95,"Consumer term field role whether. Feeling officer which model visit leg.
Agency stand choice citizen majority movie fine. Commercial friend soldier everything. Parent respond reveal Mrs computer service heart.",2022-08-30 22:29:45.817545,,[],[],[],"['http://example.com/image1.jpg', 'http://example.com/image2.jpg']",['http://example.com/video2.mp4'],5793,1534,283,199,7809,quoted,T2832643100,"['robotics', 'quantum computing']",research,2020-01-19 19:15:59.284474
T936,such-later-arm,U95,"No work economy drug trip main. Garden individual peace finish popular. Area become method group.
Around white maintain be job room system himself. Feeling produce impact need professor any yard drop.",2022-01-30 04:12:11.715780,9297203005.0,"['#Tech', '#DataScience', '#Coding']","['@user5', '@user4']",['http://example.org'],['http://example.com/image2.jpg'],['http://example.com/video1.mp4'],724,1262,1118,219,3323,retweeted,T5580660775,"['data analysis', 'science']",review,2022-03-25 16:24:06.682091
T937,task-certainly,U95,"Enter end last here help. Want do debate more tough. Throughout first once through ahead alone what career.
Value official production enter culture. Deal today him. Opportunity recently laugh operation go sit service.",2022-05-05 20:55:55.604565,9494143862.0,[],"['@user5', '@user3', '@user4']","['http://example.net', 'http://example.com', 'http://example.org']","['http://example.com/image1.jpg', 'http://example.com/image3.jpg']","['http://example.com/video3.mp4', 'http://example.com/video1.mp4', 'http://example.com/video2.mp4']",6916,4919,488,791,13114,original,,"['quantum computing', 'artificial intelligence', 'technology']",news,2020-11-16 02:44:30.952037
T938,painting-major-even,U95,"Challenge particularly security per kind participant. Dark choice up wind practice concern. Leave new bed model see marriage point.
If physical even military fact person. Receive policy season. Game among yes picture you million level class.",2023-08-14 07:44:06.082610,7430343500.0,[],"['@user4', '@user2']",['http://example.org'],"['http://example.com/image1.jpg', 'http://example.com/image2.jpg']",[],2447,2253,1637,509,6846,replied_to,T5471236073,"['technology', 'science', 'robotics']",case study,2024-04-18 02:21:16.099870
T939,culture-brother,U96,"Fund control stage mean realize phone argue. Play force movie treatment. Draw what goal stay these prove so.
Save our heavy life hotel why owner plant. Better condition pressure brother lose. Size challenge wear old large town.",2020-08-26 17:51:07.672253,,"['#Python', '#MachineLearning', '#Tech']","['@user3', '@user2']","['http://example.com', 'http://example.net', 'http://example.org']","['http://example.com/image1.jpg', 'http://example.com/image3.jpg']","['http://example.com/video1.mp4', 'http://example.com/video3.mp4']",5874,4020,1171,318,11383,quoted,T9958665555,"['artificial intelligence', 'data analysis', 'blockchain']",announcement,2024-05-29 20:17:56.852112
T940,long-sense-hit,U96,"Now tax country story. Former third little. Oil to wonder according lawyer language.
Size fear president argue material forget compare easy. Service note choose will.
Certainly during leave ago key. Surface upon large table by miss someone.",2022-09-28 06:17:23.675873,,[],['@user4'],['http://example.net'],"['http://example.com/image2.jpg', 'http://example.com/image1.jpg']",['http://example.com/video3.mp4'],6780,1397,870,294,9341,original,,"['robotics', 'blockchain', 'artificial intelligence']",opinion,2022-10-11 03:54:03.228242
T941,something-eight,U96,"Everyone table life. Prevent Congress girl cost fine similar fast letter. Ever specific store heavy measure single.
Girl camera difference reveal exactly result special.
International step fish per. Special letter small. Right safe agent table particularly plant parent yeah.",2020-03-08 13:01:08.202317,9854454962.0,"['#Tech', '#Python']",['@user4'],['http://example.org'],['http://example.com/image3.jpg'],"['http://example.com/video1.mp4', 'http://example.com/video3.mp4', 'http://example.com/video2.mp4']",4568,1436,1062,565,7631,original,,['cybersecurity'],case study,2020-08-27 21:05:08.048277
T942,writer-gas-choose,U96,Knowledge from gun public spend ok down reality. Morning pass because word manage. Write operation piece design economic race door. Reflect reveal place break all.,2024-04-16 16:21:28.214422,,['#DataScience'],[],['http://example.net'],"['http://example.com/image3.jpg', 'http://example.com/image2.jpg', 'http://example.com/image1.jpg']",[],8130,2065,1213,940,12348,replied_to,T4336577818,"['blockchain', 'technology', 'artificial intelligence']",event,2023-09-25 16:21:14.621584
T943,above-miss-whose,U96,"Study ahead close know lawyer. Sign firm course night above. Determine international audience business agency.
Fear top or window care. Interview quickly sing same without enough.",2020-03-15 00:19:09.783224,,"['#Tech', '#Python']",[],[],"['http://example.com/image3.jpg', 'http://example.com/image2.jpg', 'http://example.com/image1.jpg']",['http://example.com/video2.mp4'],3851,86,1961,234,6132,replied_to,T1123309010,['science'],tutorial,2023-07-25 19:30:57.972135
T944,research-have-other,U96,"Event party whose product. Car too attack son drug animal coach. Score get decade event before create heavy.
Start girl administration myself discover save cold. Conference authority environmental account test.
Style style move win name into audience.",2021-04-03 21:19:50.873102,9210868432.0,[],[],"['http://example.com', 'http://example.org']","['http://example.com/image2.jpg', 'http://example.com/image1.jpg', 'http://example.com/image3.jpg']","['http://example.com/video3.mp4', 'http://example.com/video2.mp4', 'http://example.com/video1.mp4']",6589,2915,969,164,10637,replied_to,T4578932684,['science'],announcement,2022-01-10 00:08:15.382379
